artist,country,date_recorded,download_link,file_type,gender,is_duet,language,location,no_of_comments,no_of_followers,no_of_following,no_of_likes,no_of_recordings,no_of_views,recording_id,recording_link,song_title,user_avatar,user_group,user_name,days
Celine Dion,USA,2016-06-12,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/72741fab465a2e45e7066557b78380a1_1.mp4,vid,,False,en,en,0,3,0,1,1,3,751233,https://www.redkaraoke.com/profile/Dedrift/recordings/751233,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,Dedrift,498
Celine Dion,Lebanon,2016-03-20,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/7cf8b19bebe439ac31e25dbabc517aac_1.mp4,vid,,False,en,en,0,3,0,1,1,1,633872,https://www.redkaraoke.com/profile/tamamshhade/recordings/633872,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,tamamshhade,582
Celine Dion,Cambodia,2016-07-05,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/41763a325dfb4208ba63f1482df645cb_1.mp4,vid,,False,en,en,0,3,1,1,1,2,779469,https://www.redkaraoke.com/profile/deeosuperdream/recordings/779469,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic8011540_1.gif,2,deeosuperdream,475
Celine Dion,Lanka,2016-07-12,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/b064a1ac52f9b67e1aff36e805818032_1.mp3,mp3,woman,False,en,en,0,1,12,1,2,3,788015,https://www.redkaraoke.com/profile/nethalitekshini/recordings/788015,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic8060918_4.gif,2,nethalitekshini,468
Celine Dion,Canada,2009-07-06,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/4fddbd700cb2cb7c5eb3c8e43322dc43_1.mp3,mp3,woman,False,es,en,1,14,6,2,37,160,495276,https://www.redkaraoke.com/profile/cocodrilodelavozdulce/recordings/495276,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic317828_7.gif,2,cocodrilodelavozdulce,3031
Celine Dion,Indonesia,2016-01-28,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/d3e2617016067c0a9c3071a5690bce87_1.mp3,mp3,,False,en,en,0,4,3,1,3,19,565578,https://www.redkaraoke.com/profile/Desil/recordings/565578,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6288884_1.gif,2,Desil,634
Celine Dion,Lebanon,2016-01-17,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/8f24f8e4d367c1f2cf3f044435dcc5aa_1.mp4,vid,,False,en,en,0,3,0,1,1,5,554725,https://www.redkaraoke.com/profile/racha2001/recordings/554725,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,racha2001,645
Celine Dion,Indonesia,2016-01-17,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/ae7a820f2870141538d3a3de8855f763_1.mp3,mp3,,False,en,en,0,3,0,1,1,12,554556,https://www.redkaraoke.com/profile/monikaperwita/recordings/554556,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,monikaperwita,645
Celine Dion,Philippines,2017-05-18,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/a5f87ce11d768c27fc93906c802585ed_1.mp3,mp3,woman,False,en,en,0,4,0,2,1,23,1099096,https://www.redkaraoke.com/profile/gesilleneri/recordings/1099096,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic10840564_1.gif,2,gesilleneri,158
Celine Dion,USA,2016-03-10,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/778b8baf3e2e1d262d2e5906d3165784_1.mp3,mp3,,False,en,en,0,1,0,1,2,0,620401,https://www.redkaraoke.com/profile/alysiadixon15/recordings/620401,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,alysiadixon15,592
Celine Dion,Namibia,2016-03-28,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/8eed124049288a032a54abb330de158d_1.mp4,vid,,False,en,en,0,3,2,1,2,3,645352,https://www.redkaraoke.com/profile/leanahbae/recordings/645352,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6932348_1.gif,2,leanahbae,574
Celine Dion,Mexico,2016-09-09,https://www.redkaraoke.com/data/vid/es/11827/227cae2308cb4653d3a06c259b533c81_1.mp4,vid,woman,False,es,en,2,86,15,1,64,10,2100083,https://www.redkaraoke.com/profile/IranAmairani/recordings/2100083,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7246323_2.gif,2,IranAmairani,409
Celine Dion,Spain,2014-05-15,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/882e726bd07ed373df3238519026e30f_1.mp3,mp3,man,False,es,en,2,88,97,1,203,74,1643651,https://www.redkaraoke.com/profile/Ybridex/recordings/1643651,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic521626_2.gif,9,Ybridex,1257
Celine Dion,Spain,2016-03-22,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/5f1686feab322a2172a2379ef866eabc_1.mp3,mp3,,False,es,en,4,4,0,1,2,13,1955465,https://www.redkaraoke.com/profile/melyan1456/recordings/1955465,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,melyan1456,580
Celine Dion,USA,2016-04-11,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/c3404ef3ed4205886793a9222706db86_1.mp3,mp3,,False,en,en,0,2,0,1,1,16,665753,https://www.redkaraoke.com/profile/icejelkotgian/recordings/665753,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7106068_1.gif,2,icejelkotgian,560
Celine Dion,Indonesia,2016-06-11,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/d879e78f888055dad2414d9377847244_1.mp4,vid,,False,en,en,0,3,2,1,7,16,749970,https://www.redkaraoke.com/profile/eunikelumi/recordings/749970,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7808386_1.gif,2,eunikelumi,499
Celine Dion,Indonesia,2016-04-22,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/2754163231a32ff05afa203393b9a1d8_1.mp3,mp3,woman,False,en,en,0,4,1,1,2,2,680531,https://www.redkaraoke.com/profile/nanacantik_1/recordings/680531,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7162656_2.gif,2,nanacantik_1,549
Celine Dion,Indonesia,2016-04-26,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/68d8a7e4efad99ea1d98171efd086348_1.mp3,mp3,,False,en,en,0,40,7,1,9,4,687233,https://www.redkaraoke.com/profile/hannakimy/recordings/687233,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6449700_1.gif,2,hannakimy,545
Celine Dion,Philippines,2017-08-27,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/4ce505fcfa0364ab45096bca30db7f77_1.mp3,mp3,,False,en,en,1,6,1,2,1,45,1185666,https://www.redkaraoke.com/profile/marvzrocksbaby/recordings/1185666,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,marvzrocksbaby,57
Celine Dion,Spain,2008-03-28,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/dd1b64c3f2ba9eb82a27bdcddfd20a1f_1.mp3,mp3,woman,False,es,en,6,0,0,1,12,245,131034,https://www.redkaraoke.com/profile/TaNa14/recordings/131034,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic45432_2.gif,2,TaNa14,3496
Celine Dion,Indonesia,2016-01-21,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/65f16d83791e3b347a5b4329658f0c39_1.mp3,mp3,,False,en,en,0,2,0,1,1,5,558222,https://www.redkaraoke.com/profile/Malaiyani/recordings/558222,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,Malaiyani,641
Celine Dion,Indonesia,2016-01-27,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/683e9e2941ef65f97a54c271e341c172_1.mp4,vid,,False,en,en,0,5,3,1,2,2,564855,https://www.redkaraoke.com/profile/fadhila27/recordings/564855,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,fadhila27,635
Celine Dion,India,2017-07-05,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/a2c43e2959e28653bd7174bc4eb06dbd_1.mp3,mp3,woman,False,en,en,2,4,0,1,1,96,1141201,https://www.redkaraoke.com/profile/victoriakundubanerjee/recordings/1141201,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic11160937_1.gif,2,victoriakundubanerjee,110
Celine Dion,Brazil,2016-06-13,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/370b8ae3614a042bdd7b0db73708b08a_1.mp3,mp3,woman,False,en,en,2,6,6,1,4,6,752082,https://www.redkaraoke.com/profile/Emily_Caroline/recordings/752082,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7794240_1.gif,2,Emily_Caroline,497
Celine Dion,Indonesia,2016-07-14,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/baba41e909caa6df8526a5ab27611132_1.mp4,vid,,False,en,en,0,4,1,1,1,6,790994,https://www.redkaraoke.com/profile/Hedwinwira/recordings/790994,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,Hedwinwira,466
Celine Dion,Australia,2016-02-27,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/757b7320c66820ed5340f8efaec916fa_1.mp4,vid,woman,False,en,en,1,274,306,1,961,80,604675,https://www.redkaraoke.com/profile/Sakiri/recordings/604675,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6506258_16.gif,9,Sakiri,604
Celine Dion,India,2016-05-05,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/7e5e99da05397eebbb566f4a6217cde1_1.mp3,mp3,woman,False,en,en,1,4,0,1,2,24,699436,https://www.redkaraoke.com/profile/sumanachakraborty/recordings/699436,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7337362_1.gif,2,sumanachakraborty,536
Celine Dion,Bangladesh,2016-03-31,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/5e09e0b519a91a2f056253c58074759f_1.mp3,mp3,woman,False,en,en,0,3,4,1,1,41,650245,https://www.redkaraoke.com/profile/TanzinZisa/recordings/650245,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,TanzinZisa,571
Celine Dion,Pakistan,2016-03-31,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/e79e7535c2e023aefb60a648d726144e_1.mp3,mp3,,False,en,en,0,2,0,1,4,15,650045,https://www.redkaraoke.com/profile/Shahzeen/recordings/650045,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,Shahzeen,571
Celine Dion,Fiji,2016-04-10,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/fb33bdcb84effeff7e9faa3cbc7ece00_1.mp4,vid,,False,en,en,0,3,0,1,1,1,665398,https://www.redkaraoke.com/profile/kaiitovu/recordings/665398,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7089260_1.gif,2,kaiitovu,561
Celine Dion,Spain,2008-03-09,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/58dbd3bda85e7ba97c799d4690e4755f_1.mp3,mp3,woman,False,es,en,2,0,0,2,6,147,116523,https://www.redkaraoke.com/profile/LOURDES72/recordings/116523,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic43080_1.gif,2,LOURDES72,3515
Celine Dion,Indonesia,2016-01-25,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/a659047d332919ac7bb869ecc4bd0756_1.mp3,mp3,woman,False,en,en,0,1,0,1,4,16,562524,https://www.redkaraoke.com/profile/vitasarayaa/recordings/562524,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,vitasarayaa,637
Celine Dion,Brazil,2015-03-19,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/a98ffbe31e1e1d6c3b5e978d155a4551_1.mp3,mp3,woman,False,en,en,1,393,187,1,1684,50,426402,https://www.redkaraoke.com/profile/RosanaElvis/recordings/426402,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic4097364_44.gif,9,RosanaElvis,949
Celine Dion,Philippines,2016-03-21,https://www.redkaraoke.com/data/vid/en/11827/622300c1d7f1dec72bddc1de26c7c1a3_1.mp4,vid,,False,en,en,0,3,0,1,1,6,635841,https://www.redkaraoke.com/profile/Anddymarkeztal/recordings/635841,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,Anddymarkeztal,581
Celine Dion,Arabia,2016-06-05,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/ee1dd0aaf0f3c4f842be9e8a09bf1c26_1.mp4,vid,,False,en,en,0,3,0,1,1,4,742174,https://www.redkaraoke.com/profile/aisohag/recordings/742174,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7744127_1.gif,2,aisohag,505
Celine Dion,Philippines,2016-07-25,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/675f8c4afb760bfdf37f8041383e10d0_1.mp3,mp3,,False,en,en,0,5,3,1,5,24,803539,https://www.redkaraoke.com/profile/kayeesquejo/recordings/803539,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic8260249_1.gif,2,kayeesquejo,455
Celine Dion,USA,2016-07-02,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/0827f5436ad4f7036c05006a5ab10a8b_1.mp3,mp3,woman,False,en,en,0,3,0,1,2,12,777021,https://www.redkaraoke.com/profile/christycaulder/recordings/777021,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7995913_2.gif,2,christycaulder,478
Celine Dion,Singapore,2016-04-08,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/1b05989c30ea31af87e83af09f1b1291_1.mp3,mp3,woman,False,en,en,0,2,0,1,1,2,661386,https://www.redkaraoke.com/profile/lsengseng/recordings/661386,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7068916_1.gif,2,lsengseng,563
Celine Dion,Spain,2008-03-30,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/e65c35cfeb9a9cda8541cbc5e900aa9f_1.mp3,mp3,woman,False,es,en,1,0,0,1,2,114,132877,https://www.redkaraoke.com/profile/martikah_ah/recordings/132877,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,martikah_ah,3494
Celine Dion,Kingdom,2014-08-07,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/88bd53cbbcbc920e1b8a775cf0855683_1.mp3,mp3,woman,False,en,en,0,36,44,1,25,44,353672,https://www.redkaraoke.com/profile/bubbles30uk/recordings/353672,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic2632586_4.gif,2,bubbles30uk,1173
Celine Dion,India,2016-04-20,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/03b3b1aabde6267cc98e184763e7bdf7_1.mp4,vid,,False,en,en,0,2,0,1,1,1,678099,https://www.redkaraoke.com/profile/adfgjkvfd/recordings/678099,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,adfgjkvfd,551
Celine Dion,Mongolia,2016-03-17,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/025690d6736342451a4f56eb5130e0f5_1.mp3,mp3,woman,False,en,en,0,2,0,1,3,19,630632,https://www.redkaraoke.com/profile/odkoonoo/recordings/630632,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6801756_4.gif,2,odkoonoo,585
Celine Dion,Indonesia,2016-06-07,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/50f9cf72c6892d7d421d9b99463b1089_1.mp4,vid,,False,en,en,0,3,0,1,1,1,745158,https://www.redkaraoke.com/profile/sari04/recordings/745158,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,sari04,503
Celine Dion,USA,2016-06-21,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/be3fa3488c929917469aa5edd22459bf_1.mp4,vid,,False,en,en,1,9,1,1,7,16,763224,https://www.redkaraoke.com/profile/phippsscottienterra/recordings/763224,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7461869_1.gif,2,phippsscottienterra,489
Celine Dion,Morocco,2016-05-27,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/4de287f5b8e45032f1034f02054c4a68_1.mp3,mp3,,False,en,en,2,4,1,1,8,13,730778,https://www.redkaraoke.com/profile/queen\oftitiz/recordings/730778,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7496583_1.gif,2,queen\oftitiz,514
Celine Dion,India,2016-04-04,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/39e01dee16682e54d82e6ba2f06a1b1f_1.mp3,mp3,,False,en,en,0,3,1,1,4,3,656281,https://www.redkaraoke.com/profile/chelse7/recordings/656281,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,chelse7,567
Celine Dion,Austria,2016-06-11,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/8b2a6b6ea566c92e6340bb35c104396b_1.mp4,vid,woman,False,en,en,4,201,204,1,181,58,750150,https://www.redkaraoke.com/profile/AMAZONE07/recordings/750150,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5470208_1.gif,9,AMAZONE07,499
Celine Dion,Singapore,2017-09-17,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/ba6dcafa61b5210694d577d215edd1a6_1.mp3,mp3,,False,en,en,0,2,0,1,1,3,1199433,https://www.redkaraoke.com/profile/ralphinsigne/recordings/1199433,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,ralphinsigne,36
Celine Dion,Philippines,2017-06-09,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/c4fac01f7e03a92b161f03db18d6967c_1.mp4,vid,,False,en,en,2,3,0,2,1,68,1118898,https://www.redkaraoke.com/profile/maryrosependon/recordings/1118898,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic10991610_1.gif,2,maryrosependon,136
Celine Dion,Philippines,2016-07-03,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/85d024bc49b4f90c6438e0d4b62d3fc5_1.mp3,mp3,,False,en,en,0,3,0,1,1,16,777698,https://www.redkaraoke.com/profile/jennyenardicidotagob/recordings/777698,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7986967_1.gif,2,jennyenardicidotagob,477
Celine Dion,USA,2015-12-06,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/53bc58f108c7993bfcc78f4ff7a06c67_1.mp4,vid,,False,en,en,0,12,5,1,5,13,521781,https://www.redkaraoke.com/profile/kayleejane/recordings/521781,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5722391_3.gif,2,kayleejane,687
Celine Dion,USA,2016-04-01,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/eee410d1dce51beb909c92a7dcaccfb1_1.mp4,vid,woman,False,en,en,0,5,1,1,7,13,650951,https://www.redkaraoke.com/profile/mel5432/recordings/650951,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6975452_1.gif,2,mel5432,570
Celine Dion,Germany,2016-02-03,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/e5778dd598ae0a3dc292dbc631cbb7c4_1.mp4,vid,,False,en,en,0,3,0,1,2,3,572969,https://www.redkaraoke.com/profile/CreazyChica/recordings/572969,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,CreazyChica,628
Celine Dion,Sweden,2014-05-09,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/f321095d8f58efae8d73e13d2ccf2f86_1.mp3,mp3,man,False,en,en,2,903,198,1,836,55,315839,https://www.redkaraoke.com/profile/irina32/recordings/315839,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic2648790_13.gif,2,irina32,1263
Celine Dion,USA,2017-05-01,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/5889edc79353fcd7202505bf762c0720_1.mp4,vid,,False,en,en,0,3,0,1,1,3,1083085,https://www.redkaraoke.com/profile/brooklynbaldwin/recordings/1083085,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,brooklynbaldwin,175
Celine Dion,Tunisia,2016-02-18,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/45a5ebfd5094deda3660b03c851a0883_1.mp3,mp3,,False,en,en,0,3,2,1,2,7,592556,https://www.redkaraoke.com/profile/sierina/recordings/592556,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,sierina,613
Celine Dion,Philippines,2016-03-18,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/403317ec4bf9a613ab88e84fb7cab979_1.mp4,vid,woman,False,en,en,0,17,0,1,9,22,631315,https://www.redkaraoke.com/profile/khulitz/recordings/631315,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6818169_1.gif,2,khulitz,584
Celine Dion,USA,2016-11-03,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/38b8e3534a18c92dd12d4e57b6f53813_1.mp3,mp3,,False,en,en,0,2,0,1,1,5,909163,https://www.redkaraoke.com/profile/ItsMee001/recordings/909163,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,ItsMee001,354
Celine Dion,France,2016-03-15,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/056af201b01a8302ef067c4ddec7c5d2_1.mp4,vid,,False,en,en,0,4,2,1,1,0,628285,https://www.redkaraoke.com/profile/karaokemoi342/recordings/628285,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6803078_1.gif,2,karaokemoi342,587
Celine Dion,Spain,2016-06-17,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/84f48ce43884c8a76c169724afcb14cf_1.mp3,mp3,,False,es,en,0,2,0,1,1,2,2029904,https://www.redkaraoke.com/profile/mondelez/recordings/2029904,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,mondelez,493
